1723492939406,30.1
1723492940746,30.0
1723492941894,30.0
1723492943061,30.0
1723492944408,29.9
1723492945694,29.9
1723492947113,29.8
1723492948314,29.7
1723492949680,29.6
1723492951091,29.6
1723492952338,29.6
1723492953772,29.6
1723492955393,29.5
1723492956767,29.5
1723492958430,29.5
1723492959840,29.4
1723492961771,29.4
1723492963156,29.4
1723492964295,29.3
1723492965647,29.2
1723492967033,29.2
1723492968359,29.2
1723492969784,29.2
1723492971029,29.1
1723492972306,29.0
1723492973495,29.0
1723492974840,29.0
1723492975855,29.0
1723492977227,29.0
1723492978551,29.0
1723492979761,28.9
1723492980855,28.9
1723492982360,28.9
1723492983266,28.8
1723492984215,28.8
1723492985133,28.8
1723492986129,28.8
1723492987037,28.8
1723492987998,28.8
1723492988991,28.7
1723492990081,28.6
1723492991431,28.6
1723492992711,28.5
1723492994335,28.5
1723492995914,28.5
1723492997143,28.5
1723492998367,28.4
1723492999814,28.4
1723493001368,28.4
1723493002960,28.3
1723493004195,28.3
1723493005417,28.3
1723493006805,28.2
1723493007906,28.3
1723493009097,28.2
1723493010397,28.1
1723493011674,28.0
1723493012855,28.0
1723493014043,28.0
1723493015283,27.9
1723493016727,27.9
1723493018126,27.9
1723493019871,27.8
1723493021159,27.8
1723493022321,27.8
1723493023740,27.8
1723493025131,27.9
1723493026331,27.9
1723493027774,27.7
1723493029203,27.7
1723493030813,27.6
1723493032669,27.6
1723493034234,27.6
1723493035909,27.6
1723493037112,27.5
1723493038336,27.6
1723493039787,27.5
1723493041217,27.4
1723493042686,27.4
1723493043856,27.4
1723493045040,27.5
1723493046314,27.4
1723493047742,27.3
1723493049356,27.3
1723493050675,27.3
1723493051815,27.3
1723493053039,27.2
1723493054329,27.2
1723493055672,27.2
1723493057355,27.2
1723493058696,27.2
1723493059804,27.1
1723493061056,27.1
1723493062271,27.1
1723493063669,27.0
1723493065346,27.0
1723493066761,27.0
1723493068179,27.0
1723493069339,27.0
1723493070717,27.0
1723493072069,26.9
1723493072962,26.9
1723493073895,26.9
1723493074831,26.9
1723493075750,26.9
1723493076743,26.9
1723493077919,26.9
1723493078872,26.8
1723493079829,26.9
1723493080795,26.8
1723493081863,26.7
1723493082834,26.8
1723493084051,26.7
1723493085004,26.7
1723493085910,26.6
1723493086880,26.7
1723493088014,26.7
1723493089350,26.6
1723493090804,26.7
1723493092129,26.6
1723493093424,26.6
1723493094726,26.6
1723493095853,26.6
1723493097099,26.5
1723493098255,26.5
1723493099863,26.5
1723493101047,26.5
1723493102249,26.5
1723493103541,26.5
1723493104756,26.4
1723493106059,26.5
1723493107210,26.4
1723493108419,26.4
1723493109730,26.3
1723493110871,26.3
1723493112093,26.4
1723493113330,26.3
1723493114718,26.3
1723493115942,26.2
1723493117110,26.2
1723493118737,26.2
1723493120445,26.3
1723493121740,26.2
1723493122825,26.2
1723493124082,26.2
1723493125251,26.2
1723493126689,26.2
1723493127916,26.1
1723493128962,26.1
1723493130176,26.1
1723493131414,26.1
1723493132869,26.0
1723493134257,26.0
1723493135476,26.0
1723493136748,26.1
1723493137950,26.1
1723493139004,26.0
1723493139911,26.0
1723493140866,26.0
1723493141784,26.0
1723493142786,26.0
1723493143934,26.0
1723493144884,26.0
1723493145850,26.0
1723493146819,26.0
1723493148266,26.0
1723493149188,25.9
1723493150152,25.9
1723493151115,25.9
1723493152046,25.9
1723493153007,25.9
1723493153929,25.9
1723493154895,25.9
1723493155837,25.9
1723493156873,25.8
1723493157857,25.8
1723493158776,25.8
1723493160219,25.8
1723493161160,25.8
1723493162082,25.8
1723493163015,25.7
1723493163934,25.8
1723493164889,25.7
1723493165825,25.7
1723493167010,25.7
1723493168006,25.7
1723493168932,25.7
1723493169921,25.7
1723493170849,25.7
1723493171769,25.7
1723493172835,25.7
1723493173741,25.7
1723493174748,25.7
1723493176113,25.7
1723493177068,25.7
1723493178061,25.7
1723493178985,25.7
1723493179938,25.7
1723493180856,25.6
1723493181820,25.6
1723493183235,25.6
1723493184176,25.5
1723493185099,25.5
1723493186447,25.5
1723493187896,25.5
1723493189222,25.5
1723493190456,25.5
1723493191980,25.5
1723493193198,25.5
1723493194452,25.5
1723493195812,25.4
1723493197231,25.3
1723493198476,25.4
1723493199755,25.4
1723493200865,25.4
1723493202128,25.4
1723493203359,25.4
1723493204733,25.3
1723493205883,25.3
1723493207098,25.3
1723493208898,25.3
1723493210087,25.3
1723493211150,25.3
1723493212285,25.3
1723493213459,25.2
1723493214855,25.3
1723493215938,25.3
1723493217172,25.2
1723493218373,25.2
1723493219785,25.2
1723493221178,25.2
1723493222305,25.2
1723493223185,25.2
1723493224121,25.2
1723493225046,25.1
1723493225949,25.1
1723493226898,25.1
1723493227866,25.1
1723493229909,25.1
1723493230879,25.1
1723493231809,25.1
1723493232796,25.1
1723493234168,25.1
1723493235115,25.1
1723493236047,25.1
1723493236984,25.0
1723493237958,25.1
1723493238904,25.1
1723493239821,25.0
1723493241312,25.0
1723493242232,25.0
1723493243198,25.0
1723493244129,25.0
1723493245072,25.0
1723493245995,25.0
1723493246912,25.0
1723493247926,25.0
1723493248895,25.0
1723493249799,25.0
1723493250863,25.0
1723493251789,25.0
1723493253026,24.9
1723493253941,24.9
1723493254904,25.0
1723493255962,24.9
1723493257974,24.9
1723493259333,24.9
1723493260491,24.9
1723493261764,24.9
1723493263019,24.9
1723493264510,24.9
1723493265802,24.8
1723493266938,24.8
1723493268160,24.8
1723493269344,24.8
1723493270906,24.9
1723493272259,24.8
1723493273444,24.8
1723493274742,24.8
1723493275851,24.8
1723493277106,24.8
1723493278288,24.7
1723493279534,24.8
1723493280983,24.8
1723493282701,24.8
1723493283897,24.8
1723493285104,24.7
1723493286331,24.7
1723493287575,24.8
1723493289104,24.8
1723493290338,24.8
1723493291561,24.7
1723493294061,24.7
1723493295166,24.7
1723493296186,24.6
1723493297359,24.6
1723493298858,24.6
1723493300939,24.6
1723493302373,24.6
1723493303520,24.6
1723493304992,24.6
1723493306929,24.6
1723493308135,24.5
1723493309371,24.5
1723493310516,24.5
1723493311890,24.6
1723493313074,24.5
1723493314208,24.5
1723493315485,24.5
1723493316781,24.5
1723493317983,24.5
1723493319185,24.5
1723493320527,24.5
1723493322279,24.5
1723493323498,24.5
1723493324932,24.5
1723493326266,24.5
1723493327484,24.5
1723493328890,24.5
1723493330211,24.5
1723493331345,24.5
1723493332267,24.4
1723493333168,24.5
1723493334120,24.4
1723493335045,24.4
1723493335998,24.4
1723493337121,24.4
1723493338827,24.5
1723493340040,24.4
1723493341316,24.4
1723493342420,24.4
1723493344023,24.4
1723493345244,24.3
1723493346684,24.3
1723493348025,24.4
1723493349263,24.4
1723493350526,24.3
1723493351934,24.3
1723493353452,24.4
1723493354960,24.3
1723493355876,24.3
1723493356829,24.4
1723493357811,24.4
1723493359295,24.3
1723493360252,24.3
1723493361165,24.3
1723493362133,24.3
1723493363062,24.3
1723493364009,24.3
1723493364938,24.3
1723493365868,24.3
1723493366736,24.3
1723493367902,24.3
1723493368803,24.3
1723493369777,24.3
1723493370962,24.3
1723493371915,24.3
1723493372836,24.3
1723493373801,24.2
1723493375228,24.3
1723493376160,24.3
1723493377077,24.2
1723493378049,24.3
1723493378983,24.3
1723493379932,24.2
1723493380874,24.2
1723493381790,24.2
1723493382956,24.3
1723493383839,24.2
1723493384771,24.2
1723493385751,24.2
1723493387239,24.2
1723493388222,24.2
1723493389127,24.2
1723493390059,24.2
1723493390969,24.2
1723493391907,24.1
1723493392830,24.1
1723493394295,24.1
1723493395234,24.2
1723493396144,24.1
1723493397051,24.1
1723493398043,24.1
1723493398953,24.1
1723493399904,24.1
1723493400825,24.1
1723493402313,24.1
1723493403247,24.1
1723493404175,24.1
1723493405100,24.1
1723493406012,24.1
1723493406971,24.1
1723493407932,24.1
1723493408821,24.1
1723493410284,24.1
1723493411205,24.1
1723493412143,24.1
1723493413077,24.1
1723493413997,24.1
1723493414921,24.0
1723493416420,24.0
1723493417376,24.0
1723493418339,24.3
1723493419449,24.6
1723493421053,25.0
1723493421955,25.1
1723493422901,25.1
1723493423834,25.1
1723493425006,25.1
1723493425973,25.1
1723493426854,25.1
1723493427834,25.1
1723493428805,25.0
1723493429935,25.0
1723493430893,25.0
1723493431806,25.0
1723493432801,25.0
1723493433958,25.0
1723493434901,24.9
1723493435844,24.9
1723493436777,24.9
1723493437954,24.9
1723493438934,24.9
1723493439862,24.8
1723493440821,24.8
1723493442211,24.8
1723493443170,24.8
1723493444095,24.8
1723493445035,24.8
1723493445979,24.8
1723493446905,24.8
1723493447879,24.8
1723493448818,24.8
1723493450672,24.7
1723493451807,24.9
1723493453299,25.4
1723493454329,26.1
1723493455596,26.7
1723493456811,27.7
1723493458059,28.5
1723493459224,29.1
1723493460684,29.9
1723493462052,30.9
1723493463290,31.5
1723493464522,32.2
1723493466253,33.2
1723493467511,34.0
1723493468926,34.6
1723493470281,35.0
1723493471598,35.6
1723493472880,36.3
1723493474103,36.7
1723493475497,37.0
1723493476919,38.0
1723493478294,38.5
1723493479513,39.0
1723493480933,39.6
1723493482744,40.2
1723493484082,40.6
1723493485229,40.6
1723493486186,40.7
1723493487079,40.6
1723493488102,40.5
1723493489402,40.3
1723493490754,39.9
1723493492128,39.8
1723493493346,39.5
1723493494443,39.5
1723493495380,39.8
1723493496312,40.2
1723493497767,40.6
1723493499263,40.6
1723493500475,40.6
1723493501774,40.4
1723493502886,40.3
1723493504119,40.2
1723493505343,40.1
1723493506730,40.0
1723493508089,39.9
1723493509757,39.6
1723493510864,39.4
1723493512101,39.7
1723493513381,40.0
1723493514906,40.5
1723493516736,40.6
1723493517952,40.6
1723493519143,40.4
1723493520427,40.3
1723493523060,40.2
1723493524428,40.1
1723493525738,39.9
1723493527406,39.8
1723493528810,39.7
1723493529962,39.9
1723493532485,40.2
1723493534176,41.1
1723493535363,41.4
1723493536955,41.5
1723493538257,41.3
1723493539490,41.3
1723493540725,41.0
1723493541950,40.9
1723493545505,40.7
1723493546844,40.4
1723493548021,40.4
1723493549225,40.3
1723493550664,40.2
1723493552182,40.1
1723493553964,39.9
1723493555494,39.8
1723493556800,39.6
1723493558193,39.8
1723493559594,40.1
1723493561250,40.6
1723493562462,40.7
1723493563908,40.8
1723493565232,40.9
1723493566409,40.8
1723493568053,40.5
1723493569225,40.5
1723493570989,40.3
1723493572380,40.3
1723493573555,40.2
1723493574881,40.1
1723493575949,40.0
1723493577154,40.0
1723493578439,39.8
1723493580835,39.4
1723493582133,39.4
1723493583427,39.6
1723493584725,40.1
1723493586182,40.5
1723493587333,40.6
1723493588560,40.8
1723493589990,40.8
1723493591776,40.6
1723493592873,40.6
1723493594181,40.5
1723493595436,40.3
1723493596742,40.2
1723493598135,40.1
1723493599330,40.0
1723493600808,39.9
1723493602874,39.7
1723493604530,39.6
1723493605908,40.0
1723493608760,40.3
1723493610095,40.6
1723493611383,40.5
1723493612871,40.4
1723493614085,40.3
1723493615352,40.2
1723493616418,40.2
1723493617344,40.1
1723493618317,40.1
1723493619269,39.9
1723493620274,39.8
1723493621219,39.6
1723493622146,39.8
1723493623087,40.0
1723493624423,40.2
1723493625356,40.5
1723493626285,40.6
1723493627251,40.6
1723493628226,40.6
1723493629138,40.5
1723493630110,40.4
1723493631035,40.4
1723493631976,40.3
1723493632911,40.3
1723493633837,40.1
1723493634854,39.9
1723493636069,39.9
1723493637007,39.7
1723493638223,39.8
1723493639138,39.8
1723493641550,40.0
1723493642702,40.0
1723493643769,39.9
1723493645276,39.9
1723493646200,39.8
1723493647902,39.7
1723493649011,39.6
1723493649939,39.5
1723493650868,39.5
1723493651798,39.4
1723493653277,39.3
1723493654233,39.1
1723493655175,39.0
1723493656107,39.0
1723493657044,39.0
1723493658044,38.8
1723493658985,38.8
1723493659905,38.7
1723493660870,38.6
1723493661802,38.6
1723493662826,38.6
1723493664344,38.5
1723493665281,38.5
1723493666218,38.4
1723493667159,38.3
1723493668143,38.3
1723493669113,38.3
1723493670039,38.0
1723493670986,37.9
1723493671922,37.9
1723493672907,37.8
1723493673833,37.8
1723493674779,37.6
1723493675786,37.6
1723493676921,37.6
1723493677918,37.5
1723493678888,37.4
1723493679824,37.4
1723493681248,37.3
1723493682174,37.2
1723493683110,37.0
1723493684053,37.0
1723493684997,37.0
1723493685932,37.0
1723493686946,36.8
1723493687971,36.7
1723493689359,36.7
1723493690760,36.7
1723493692156,36.6
1723493693382,36.5
1723493694548,36.5
1723493695998,36.4
1723493697889,36.2
1723493699166,36.2
1723493700436,36.1
1723493701902,35.9
1723493703259,35.8
1723493704428,35.8
1723493705761,35.8
1723493707427,35.8
1723493708736,35.6
1723493709981,35.6
1723493711160,35.5
1723493712395,35.5
1723493713932,35.4
1723493715130,35.3
1723493716396,35.3
1723493717837,35.2
1723493719151,35.1
1723493720895,34.9
1723493722535,34.9
1723493723767,34.8
1723493724931,34.8
1723493726020,34.8
1723493727151,34.6
1723493728376,34.5
1723493729749,34.6
1723493731177,34.5
1723493732416,34.5
1723493733548,34.5
1723493734916,34.4
1723493735996,34.3
1723493737266,34.1
1723493738490,34.2
1723493739759,34.2
1723493740975,34.0
1723493742216,33.8
1723493743436,33.9
1723493744855,33.8
1723493746168,33.8
1723493747388,33.7
1723493748774,33.7
1723493750107,33.5
1723493751134,33.5
1723493752750,33.4
1723493753866,33.4
1723493755111,33.4
1723493756289,33.4
1723493757524,33.3
1723493758943,33.2
1723493760288,33.2
1723493761518,33.1
1723493762964,33.1
1723493764742,33.0
1723493766513,33.0
1723493767951,32.9
1723493769254,32.8
1723493771016,32.8
1723493772282,32.8
1723493773482,32.7
1723493774791,32.5
1723493776011,32.6
1723493777202,32.5
1723493778457,32.5
1723493779784,32.4
1723493780992,32.4
1723493782102,32.3
1723493783412,32.3
1723493784585,32.3
1723493786021,32.2
1723493786931,32.2
1723493787909,32.1
1723493788822,32.1
1723493789997,32.1
1723493790891,32.0
1723493791860,32.0
1723493792771,32.0
1723493794289,31.9
1723493795228,31.9
1723493796157,31.8
1723493797113,31.7
1723493798074,31.8
1723493798992,31.7
1723493799953,31.6
1723493800894,31.6
1723493801821,31.6
1723493802885,31.6
1723493803800,31.5
1723493804800,31.5
1723493805946,31.5
1723493806875,31.4
1723493807854,31.4
1723493808777,31.3
1723493809982,31.3
1723493811172,31.2
1723493812133,31.1
1723493813055,31.0
1723493813984,31.0
1723493814930,31.0
1723493815863,30.9
1723493816780,30.9
1723493818195,30.8
1723493819134,30.8
1723493820103,30.8
1723493821013,30.8
1723493821983,30.7
1723493822932,30.7
1723493823872,30.7
1723493824816,30.7
1723493825914,30.6
1723493826850,30.6
1723493827837,30.6
1723493829220,30.6
1723493830145,30.5
1723493831060,30.5
1723493832147,30.5
1723493833420,30.5
1723493834850,30.4
1723493836516,30.3
1723493838087,30.3
1723493839282,30.2
1723493840519,30.2
1723493841845,30.1
1723493843558,30.2
1723493844900,30.1
1723493846766,30.0
1723493848229,30.0
1723493849503,30.0
1723493850864,30.0
1723493852162,29.9
1723493853434,29.9
1723493854867,29.9
1723493856106,29.9
1723493857415,29.9
1723493859213,29.8
1723493860486,29.8
1723493861798,29.7
1723493862960,29.6
1723493864134,29.7
1723493865352,29.6
1723493866832,29.6
1723493868531,29.5
1723493869989,29.5
1723493871227,29.5
1723493872950,29.5
1723493874639,29.4
1723493876481,29.4
1723493877944,29.4
1723493879391,29.4
1723493880942,29.3
1723493882196,29.3
1723493883606,29.3
1723493885028,29.2
1723493886270,29.1
1723493887946,29.1
1723493889759,29.1
1723493891268,29.1
1723493893034,29.0
1723493894322,29.0
1723493895576,28.9
1723493896766,29.0
1723493898104,28.9
1723493899896,28.9
1723493901074,28.9
1723493902303,28.9
1723493903458,28.8
1723493904905,28.8
1723493906299,28.8
1723493907480,28.7
1723493908971,28.7
1723493910219,28.6
1723493911678,28.6
1723493913019,28.6
1723493914597,28.6
1723493915948,28.5
1723493917809,28.5
1723493919248,28.5
1723493921034,28.5
1723493922299,28.5
1723493923941,28.4
1723493925252,28.4
1723493926596,28.4
1723493927947,28.3
1723493929323,28.3
1723493930600,28.3
1723493932400,28.2
1723493933557,28.1
1723493934883,28.2
1723493935998,28.2
1723493937259,28.1
1723493938528,28.0
1723493939869,28.0
1723493941243,28.0
1723493942509,28.0
1723493944225,28.0
1723493945843,28.0
1723493947314,27.9
1723493948715,27.9
1723493949809,27.8
1723493951191,27.8
1723493952154,27.8
1723493953107,27.9
1723493954019,27.8
1723493954948,27.7
1723493955877,27.7
1723493956821,27.7
1723493958032,27.7
1723493958947,27.7
1723493959896,27.7
1723493960827,27.7
1723493962344,27.6
1723493963274,27.6
1723493964221,27.6
1723493965143,27.6
1723493966074,27.6
1723493967019,27.6
1723493967967,27.6
1723493968897,27.6
1723493969864,27.5
1723493970791,27.5
1723493971854,27.5
1723493972779,27.5
1723493973799,27.5
1723493974933,27.4
1723493975869,27.4
1723493976828,27.4
1723493978005,27.4
1723493978959,27.4
1723493979909,27.4
1723493980843,27.4
1723493982266,27.3
1723493983194,27.3
1723493984122,27.3
1723493985064,27.3
1723493985992,27.3
1723493987166,27.3
1723493988522,27.3
1723493990145,27.3
1723493991882,27.2
1723493993254,27.2
1723493994414,27.1
1723493995901,27.2
1723493997173,27.1
1723493998459,27.1
1723493999992,27.1
1723494001545,27.1
1723494002826,27.1
1723494004488,27.0
1723494006014,27.1
1723494007383,27.0
1723494008557,27.0
1723494009887,27.0
1723494011744,26.9
1723494013466,26.9
1723494014871,26.8
1723494016475,26.7
1723494017836,26.8
1723494018973,26.8
1723494020212,26.8
1723494021427,26.8
1723494022906,26.8
1723494024346,26.7
1723494025297,26.7
1723494026220,26.7
1723494027161,26.6
1723494028169,26.6
1723494029101,26.6
1723494030050,26.7
1723494030978,26.6
1723494031897,26.6
1723494032829,26.6
1723494033883,26.6
1723494034831,26.6
1723494036044,26.6
1723494037004,26.4
1723494037986,26.5
1723494038947,26.5
1723494039876,26.5
1723494040841,26.5
1723494041866,26.5
1723494042824,26.5
1723494044345,26.5
1723494045308,26.4
1723494046238,26.4
1723494047167,26.4
1723494048184,26.4
1723494049103,26.4
1723494050016,26.4
1723494050918,26.3
1723494051853,26.4
1723494052962,26.4
1723494053886,26.3
1723494054860,26.3
1723494056008,26.3
1723494056952,26.3
1723494057944,26.3
1723494058875,26.3
1723494059803,26.3
1723494060947,26.3
1723494061865,26.3
1723494062807,26.3
1723494064001,26.3
1723494064951,26.2
1723494065891,26.1
1723494066844,26.1
1723494068014,26.1
1723494068949,26.2
1723494069879,26.1
1723494070816,26.2
1723494071970,26.2
1723494072951,26.1
1723494073858,26.1
1723494074839,26.1
1723494075980,26.1
1723494076902,26.1
1723494077899,26.1
1723494078855,26.2
1723494080293,26.1
1723494081229,26.0
1723494082151,26.0
1723494083099,26.0
1723494084042,26.0
1723494084997,26.0
1723494085905,26.1
1723494086858,26.1
1723494087998,26.0
1723494088930,26.0
1723494089884,26.0
1723494090832,26.0
1723494092239,26.0
1723494093188,26.0
1723494094125,26.0
1723494095070,26.0
1723494095996,26.0
1723494096966,25.9
1723494097964,25.8
1723494098875,25.9
1723494099824,25.9
1723494100882,25.9
1723494101808,25.9
1723494103034,25.8
1723494103948,25.9
1723494104901,25.8
1723494105844,25.8
1723494108393,25.9
1723494109662,25.9
1723494110811,25.8
1723494111930,25.8
1723494112859,25.8
1723494113789,25.8
1723494115313,25.8
1723494116251,25.8
1723494117190,25.8
1723494118177,25.8
1723494119088,25.7
1723494120018,25.7
1723494120949,25.7
1723494122453,25.8
1723494123769,25.7
1723494124970,25.7
1723494126190,25.7
1723494127456,25.6
1723494129212,25.7
1723494130635,25.7
1723494132168,25.7
1723494133540,25.6
1723494134922,25.6
1723494136396,25.6
1723494137631,25.6
1723494139850,25.6
1723494141515,25.5
1723494142875,25.5
1723494143986,25.5
1723494145253,25.5
1723494146516,25.4
1723494147969,25.5
1723494149236,25.5
1723494150472,25.4
1723494151842,25.5
1723494153575,25.5
1723494154933,25.5
1723494156264,25.4
1723494157575,25.4
1723494158922,25.4
1723494160486,25.4
1723494161968,25.3
1723494163355,25.4
1723494164613,25.4
1723494165954,25.4
1723494167842,25.3
1723494169194,25.3
1723494170453,25.3
1723494171796,25.3
1723494173267,25.3
1723494174862,25.3
1723494176285,25.3
1723494177553,25.3
1723494178847,25.3
1723494180466,25.3
1723494181961,25.3
1723494183268,25.2
1723494184637,25.2
1723494185912,25.3
1723494187309,25.2
1723494188590,25.2
1723494189968,25.2
1723494191314,25.2
1723494193509,25.1
1723494194876,25.1
1723494196041,25.1
1723494197186,25.1
1723494198333,25.2
1723494199810,25.1
1723494201490,25.1
1723494202826,25.1
1723494204740,25.1
1723494206101,25.1
1723494207307,25.1
1723494208614,25.1
1723494210056,25.1
1723494211669,25.1
1723494213390,25.0
1723494214859,25.0
1723494216568,25.0
1723494217927,25.0
1723494219602,25.0
1723494220989,25.0
1723494222421,25.0
1723494223665,25.0
1723494225211,25.0
1723494226301,25.0
1723494227589,25.0
1723494228957,25.0
1723494230356,25.0
1723494231626,25.0
1723494232939,25.0
1723494234896,24.9
1723494236533,24.9
1723494237738,24.9
1723494238788,24.9
1723494239813,24.9
1723494240931,24.9
1723494241892,24.9
1723494242836,24.9
1723494244478,24.9
1723494245640,24.9
1723494246783,24.9
1723494247853,24.9
1723494248961,24.8
1723494249881,24.8
1723494250841,24.8
1723494251986,24.9
1723494252997,24.8
1723494254091,24.8
1723494255513,24.8
1723494257018,24.8
1723494258549,24.8
1723494260935,24.8
1723494262830,24.7
1723494264373,24.7
1723494266096,24.8
1723494267942,24.7
1723494269954,24.7
1723494271448,24.7
1723494273015,24.7
1723494274597,24.7
1723494276416,24.7
1723494278590,24.6
1723494280263,24.6
1723494281646,24.6
1723494282968,24.6
1723494284280,24.7
1723494287205,24.6
1723494288996,24.6
1723494290996,24.6
1723494292745,24.6
1723494294594,24.6
1723494296362,24.6
1723494298190,24.6
1723494300193,24.5
1723494301921,24.5
1723494303823,24.5
1723494305596,24.5
1723494307925,24.5
1723494309618,24.4
1723494311923,24.5
1723494313962,24.5
1723494315813,24.4
1723494317553,24.3
1723494319384,24.4
1723494321525,24.4
1723494323097,24.4
1723494325004,24.4
